image_name,brisque,niqe,piqe,maniqa,hyperiqa
1023.JPG,12.35662841796875,2.510990831865071,40.32496643066406,0.4365989565849304,0.4645957052707672
1024.JPG,26.63519287109375,3.8623180640071406,29.600727081298828,0.16633225977420807,0.22252781689167023
1025.JPG,23.78985595703125,2.145134427345249,22.37236213684082,0.4532702565193176,0.5119375586509705
1026.JPG,13.73724365234375,3.39514232982973,36.34690856933594,0.426340252161026,0.5355091094970703
1027.JPG,32.64154052734375,3.4484141194021154,48.47552490234375,0.5398820042610168,0.6236866116523743
1028.JPG,19.45257568359375,3.160946270335611,37.538543701171875,0.5527485609054565,0.6431594491004944
1029.JPG,20.39129638671875,3.097326926813178,39.380367279052734,0.5087859630584717,0.6204527020454407
1030.JPG,16.07293701171875,5.676502517573973,48.14823532104492,0.5121035575866699,0.6045601963996887
1031.JPG,44.00164794921875,6.376525163377945,54.508392333984375,0.4344768524169922,0.5788176655769348
1032.JPG,12.00994873046875,3.294353169298427,29.906978607177734,0.4795052111148834,0.547446608543396
1033.JPG,29.07073974609375,3.3138722480328187,46.79081344604492,0.40677016973495483,0.47455793619155884
1034.JPG,12.72955322265625,2.4088917917268127,16.080169677734375,0.39313119649887085,0.5425072312355042
1035.JPG,24.95697021484375,3.9457137267729383,55.047607421875,0.41621851921081543,0.5777799487113953
1036.JPG,20.51092529296875,2.80499590357855,22.773616790771484,0.4397193491458893,0.5299907326698303
1037.JPG,16.14422607421875,3.1664932858769292,19.229820251464844,0.2338368445634842,0.2957709729671478
1038.JPG,26.86566162109375,4.102471798682727,31.364601135253906,0.15226978063583374,0.2844800055027008
1039.JPG,23.53472900390625,4.945745309219162,40.06707000732422,0.4593278765678406,0.49689775705337524
1040.JPG,35.99505615234375,3.3498651863017272,38.90927505493164,0.20045726001262665,0.3191607892513275
1041.JPG,37.43646240234375,5.076085287728826,40.24946594238281,0.35731831192970276,0.41272711753845215
1042.JPG,22.66009521484375,3.0383420605893634,43.6656608581543,0.21287976205348969,0.38326019048690796
1043.JPG,16.08087158203125,2.4785424115845855,31.163230895996094,0.43597981333732605,0.5683556199073792
1044.JPG,11.84466552734375,3.177013876486143,14.629939079284668,0.46620848774909973,0.4392905831336975
1045.JPG,21.84857177734375,2.167073328402527,20.349700927734375,0.4730970561504364,0.5414977073669434
1046.JPG,27.14642333984375,3.2784669055356126,38.852394104003906,0.3917386829853058,0.40982621908187866
1047.JPG,27.49163818359375,3.90375596355802,39.48394012451172,0.22069357335567474,0.33027884364128113
1048.JPG,30.57464599609375,3.76011101805903,52.976375579833984,0.3992316722869873,0.4981299340724945
1049.JPG,6.61907958984375,2.415816952878856,36.82768630981445,0.5003791451454163,0.640744149684906
1050.JPG,16.32171630859375,2.901591356635103,31.377187728881836,0.4228348135948181,0.49968817830085754
1051.JPG,19.24713134765625,3.4376558470473833,40.0311164855957,0.2853430211544037,0.39892807602882385
1052.JPG,31.24847412109375,3.8829646866007197,51.71092224121094,0.31794482469558716,0.42024871706962585
1053.JPG,23.45916748046875,2.8491248638208333,37.22664260864258,0.43733397126197815,0.4407309591770172
1054.JPG,28.82904052734375,2.915687424506453,42.3433837890625,0.4274539351463318,0.5227689146995544
1055.JPG,26.58221435546875,3.33751995030135,30.784204483032227,0.30096250772476196,0.44535452127456665
1056.JPG,16.04656982421875,4.2480324468640225,44.78411102294922,0.3446595370769501,0.4824413061141968
1057.JPG,31.22918701171875,4.1306396114833985,49.400291442871094,0.3078153133392334,0.39344626665115356
1058.JPG,23.04949951171875,3.471333164974917,37.19736862182617,0.2946639060974121,0.3686331510543823
1059.JPG,26.45526123046875,3.7462582936113504,50.29938888549805,0.34264102578163147,0.43427813053131104
1060.JPG,27.66351318359375,3.00971003204275,30.75031089782715,0.3541087210178375,0.3415606617927551
1061.JPG,6.69305419921875,2.024489273184771,19.910362243652344,0.5220404863357544,0.550654947757721
1062.JPG,10.54388427734375,3.16300920862073,30.736047744750977,0.5047903060913086,0.5408278107643127
1063.JPG,17.04779052734375,2.94082731968776,26.748783111572266,0.3452741503715515,0.48373010754585266
1064.JPG,17.43817138671875,4.406804950248266,29.760202407836914,0.4900650680065155,0.4805023968219757
1065.JPG,37.63336181640625,4.616729942296908,53.270965576171875,0.46600428223609924,0.5772942304611206
1066.JPG,27.46905517578125,2.9698578012152335,38.68858337402344,0.2524058222770691,0.4504961371421814
1067.JPG,6.92840576171875,3.4145920974752504,39.87911605834961,0.32981231808662415,0.372274249792099
1068.JPG,19.08038330078125,3.8950423301952304,50.934654235839844,0.3131682872772217,0.49998190999031067
1069.JPG,47.50689697265625,5.475806358349795,44.309417724609375,0.46641647815704346,0.5867603421211243
1070.JPG,17.15069580078125,2.7729727547241034,25.927165985107422,0.4273892343044281,0.5404809713363647
1071.JPG,6.80682373046875,3.0851634863022888,27.758289337158203,0.43091315031051636,0.5969942808151245
1072.JPG,26.77642822265625,3.9255413615879373,38.154056549072266,0.39810842275619507,0.5359912514686584
1073.JPG,11.38348388671875,2.2567507301658485,39.905731201171875,0.4144347906112671,0.4969826638698578
1074.JPG,38.49237060546875,6.504394244912451,44.11806869506836,0.447256863117218,0.5665643811225891
1075.JPG,32.77850341796875,3.3346514678021077,37.839569091796875,0.3640677034854889,0.5794181227684021
1076.JPG,7.28558349609375,3.0283556321172203,32.02055358886719,0.3241686522960663,0.4695073962211609
1077.JPG,20.89923095703125,4.059301179926169,22.425647735595703,0.46924149990081787,0.5733892917633057
1078.JPG,25.03900146484375,3.5224487537703544,23.904071807861328,0.2740907371044159,0.40612277388572693
1079.JPG,19.91925048828125,4.023766839512829,17.928861618041992,0.2120366245508194,0.27856186032295227
1080.JPG,15.30340576171875,2.417232201686743,29.424009323120117,0.3928822875022888,0.4505510628223419
1081.JPG,22.12591552734375,3.0347667145242454,50.01078796386719,0.27846992015838623,0.40202444791793823
1082.JPG,12.53680419921875,2.0328828536633745,29.56012725830078,0.41940048336982727,0.469898521900177
1083.JPG,23.45281982421875,3.6286780861523495,50.91221237182617,0.43410050868988037,0.5779945254325867
1084.JPG,20.24212646484375,2.8788550085595954,38.65184020996094,0.4656740725040436,0.5979501008987427
1085.JPG,22.83892822265625,2.9233898539727394,46.65940475463867,0.5098453164100647,0.5928093791007996
1086.JPG,27.65179443359375,3.1449882668545417,48.462791442871094,0.44454944133758545,0.5876015424728394
1087.JPG,27.44354248046875,3.154990418457799,50.19010925292969,0.3975299298763275,0.5197064876556396
1088.JPG,20.50555419921875,2.134575530912142,31.666894912719727,0.32410138845443726,0.5055598020553589
1089.JPG,21.36785888671875,3.189122168258268,29.820642471313477,0.3513602614402771,0.48454245924949646
1090.JPG,24.74530029296875,3.7435991985999486,44.88303756713867,0.38460689783096313,0.47887328267097473
1091.JPG,22.07635498046875,2.563457525546807,25.99339485168457,0.4381133019924164,0.49991676211357117
1092.JPG,1.77313232421875,4.169523719448591,38.613006591796875,0.4300028085708618,0.45659011602401733
1093.JPG,14.02264404296875,2.4465191936828705,25.409391403198242,0.31917643547058105,0.4087854325771332
1094.JPG,14.20062255859375,2.4952113674126117,32.926353454589844,0.5225027203559875,0.5344610214233398
1095.JPG,33.91326904296875,3.9649254530849456,45.08902359008789,0.5476599335670471,0.6146507263183594
1096.JPG,30.37884521484375,3.7114115126963294,52.01704406738281,0.5997700691223145,0.6752337217330933
1097.JPG,18.24041748046875,2.462627200098778,38.82366943359375,0.5698273181915283,0.6546726226806641
1098.JPG,34.77008056640625,4.5919025865406535,16.415271759033203,0.07598219066858292,0.18827617168426514
1099.JPG,18.95013427734375,3.8511460427131947,39.2857780456543,0.27254518866539,0.4022292494773865
1100.JPG,8.31890869140625,2.3742084394226937,22.788515090942383,0.48040294647216797,0.6045268177986145
1101.JPG,32.87322998046875,4.145847464279072,36.07463073730469,0.4590802788734436,0.5390547513961792
1102.JPG,22.39837646484375,3.60929252836514,39.533203125,0.24156545102596283,0.32011672854423523
1103.JPG,28.28387451171875,2.625479516975827,27.152746200561523,0.2047172486782074,0.401996374130249
1104.JPG,12.95989990234375,4.15736743208825,35.60869216918945,0.30215251445770264,0.4448174238204956
1105.JPG,16.26116943359375,3.7979331040646427,48.741275787353516,0.4101247787475586,0.5034716129302979
1106.JPG,23.47430419921875,3.921795667209832,46.50899887084961,0.36410191655158997,0.4428054094314575
1107.JPG,14.87127685546875,4.664369883779734,43.34312438964844,0.4234241545200348,0.5269482135772705
1108.JPG,29.36419677734375,3.250046889026701,46.86573028564453,0.3972491919994354,0.587613582611084
1109.JPG,33.55975341796875,3.398265337894004,54.87494659423828,0.5071155428886414,0.6378532648086548
1110.JPG,33.69793701171875,3.9867358334131993,54.93976974487305,0.3691116273403168,0.540701687335968
1111.JPG,27.77825927734375,3.819583279425152,52.11812973022461,0.46019458770751953,0.5609557628631592
1112.JPG,7.94525146484375,3.999582902374441,37.34895706176758,0.20394611358642578,0.2858552038669586
1113.JPG,30.27899169921875,3.9601477691400415,35.04685974121094,0.03764236718416214,0.18189159035682678
1114.JPG,17.72772216796875,2.2443296518290907,37.18644332885742,0.39823734760284424,0.5273714065551758
1115.JPG,26.58856201171875,4.9661457770777755,43.55698776245117,0.409180611371994,0.5089746713638306
1116.JPG,16.49896240234375,2.4631028073900816,28.181737899780273,0.3020115792751312,0.4286196529865265
1117.JPG,67.28997802734375,8.591444633558748,61.564697265625,0.3968127965927124,0.44966673851013184
1118.JPG,37.67596435546875,3.763580377413199,51.675785064697266,0.39648371934890747,0.49942487478256226
1119.JPG,13.29205322265625,4.445157153769635,44.85982894897461,0.2938101887702942,0.45619672536849976
1120.JPG,0.87969970703125,2.7565086870083997,22.73285675048828,0.5172569155693054,0.5682067275047302
1121.JPG,24.17254638671875,2.446455594077318,36.61240768432617,0.4706376791000366,0.6028675436973572
1122.JPG,10.55535888671875,3.379588655231761,43.17994689941406,0.4657593369483948,0.5800504684448242
1123.JPG,20.17816162109375,3.084003452499865,16.482303619384766,0.2855738699436188,0.37028440833091736
1124.JPG,25.61016845703125,2.696169062680336,30.466102600097656,0.5375111103057861,0.5501665472984314
1125.JPG,11.41192626953125,3.041910978207958,36.791351318359375,0.2797401249408722,0.38807883858680725
1126.JPG,31.66717529296875,5.4504872945869165,51.35784149169922,0.39104604721069336,0.5803691148757935
1127.JPG,7.20989990234375,2.474494765337694,26.614564895629883,0.4972832202911377,0.5627897381782532
1128.JPG,25.50433349609375,3.514072330476351,39.02754592895508,0.41752076148986816,0.490862101316452
1129.JPG,33.42059326171875,4.485490932041415,46.620269775390625,0.4201299250125885,0.5696336030960083
1130.JPG,17.96697998046875,3.213704285742816,27.9639892578125,0.4217374920845032,0.5103927254676819
1131.JPG,19.01458740234375,2.742635168162915,35.77096939086914,0.4107993245124817,0.5162070989608765
1132.JPG,18.00360107421875,2.802758625284512,34.685585021972656,0.42027679085731506,0.4340488612651825
1133.JPG,20.96881103515625,3.700728922411942,16.653600692749023,0.3690876066684723,0.496121883392334
1134.JPG,22.55023193359375,2.727319896441996,40.91688919067383,0.47365710139274597,0.5843672752380371
1135.JPG,28.03631591796875,4.255159301517685,41.343841552734375,0.1899980902671814,0.30292215943336487
1136.JPG,27.08807373046875,5.631472952170174,47.69314956665039,0.41406872868537903,0.5016860961914062
1137.JPG,39.19354248046875,3.253955160976457,39.28645706176758,0.5065990090370178,0.5900699496269226
1138.JPG,19.74163818359375,2.801681565118073,38.77430725097656,0.552876353263855,0.5944193005561829
1139.JPG,14.72027587890625,2.2714269626948416,18.045412063598633,0.27627483010292053,0.38060829043388367
1140.JPG,21.94183349609375,3.313741293968991,36.83126449584961,0.26821357011795044,0.3618309795856476
1141.JPG,14.38861083984375,3.239190582611854,39.125370025634766,0.5009793639183044,0.6027387380599976
1142.JPG,12.45941162109375,2.5806303676570685,39.81219482421875,0.4642052948474884,0.5889536738395691
1143.JPG,24.29608154296875,4.578099893464501,48.51084518432617,0.3761473596096039,0.5545021295547485
1144.JPG,33.00250244140625,3.907250442035976,56.69585418701172,0.4828912615776062,0.600363552570343
1145.JPG,42.66644287109375,4.934868992124474,55.174583435058594,0.3049071729183197,0.48544883728027344
1146.JPG,20.50640869140625,3.711147392610745,33.529205322265625,0.30803292989730835,0.528050422668457
1147.JPG,7.16717529296875,2.6605335358709388,17.48441505432129,0.4843441843986511,0.577885627746582
1148.JPG,21.78021240234375,4.099203758947686,38.01961898803711,0.3013189733028412,0.43068793416023254
1149.JPG,59.49774169921875,4.069864722835349,50.89552307128906,0.40202227234840393,0.49846991896629333
1150.JPG,30.16522216796875,3.7768059288423523,47.975135803222656,0.4595969319343567,0.5382455587387085
1151.JPG,20.61077880859375,2.782760741278557,34.456077575683594,0.3278668522834778,0.495491623878479
1152.JPG,60.97113037109375,7.458401251654326,49.634830474853516,0.36350226402282715,0.5128337144851685
1153.JPG,10.54949951171875,2.1997125923838476,28.138669967651367,0.4566722512245178,0.5596647262573242
1154.JPG,31.03656005859375,4.026163439633255,37.409156799316406,0.1263035237789154,0.30371201038360596
1155.JPG,21.60357666015625,2.5003167346909314,45.377342224121094,0.415839284658432,0.5886932015419006
1156.JPG,41.14727783203125,3.877393425974691,44.5328369140625,0.3164038062095642,0.40993615984916687
1157.JPG,30.80950927734375,4.180130099146892,57.19475173950195,0.3562699258327484,0.43759238719940186
1158.JPG,21.63519287109375,3.5261296912219757,40.80670928955078,0.22398678958415985,0.33108702301979065
1159.JPG,13.82257080078125,3.3285842611925682,44.31787109375,0.4433732330799103,0.5435900092124939
533.JPG,18.92034912109375,4.059220550412499,31.716022491455078,0.46552324295043945,0.545782744884491
534.JPG,29.35186767578125,5.495299134307054,39.67290115356445,0.2941414713859558,0.4704463481903076
535.JPG,23.10198974609375,3.9661272022624017,24.799724578857422,0.07921195775270462,0.23507297039031982
536.JPG,32.69171142578125,4.588744539628769,40.39022445678711,0.31156685948371887,0.42558524012565613
537.JPG,34.32537841796875,3.7299804346222993,40.12030029296875,0.31404322385787964,0.4189591109752655
538.JPG,41.92425537109375,4.249329421430243,26.623130798339844,0.41638699173927307,0.5158566832542419
539.JPG,28.67913818359375,3.085898362654197,16.207643508911133,0.41865622997283936,0.5397826433181763
540.JPG,106.58831787109375,10.471803277460198,42.91172409057617,0.28682976961135864,0.3124491572380066
541.JPG,48.81805419921875,3.841241028442869,29.943523406982422,0.3408384919166565,0.4861052930355072
542.JPG,70.49810791015625,5.587649219031486,45.943119049072266,0.33841124176979065,0.39338868856430054
543.JPG,54.71917724609375,4.407475896361583,45.5181999206543,0.4106202721595764,0.5457414388656616
544.JPG,47.79998779296875,4.250684226810199,47.41257858276367,0.3931612968444824,0.521656334400177
545.JPG,39.45404052734375,3.5617671452292017,54.887264251708984,0.4053187966346741,0.5928971767425537
546.JPG,17.51177978515625,2.8559008733736335,38.124481201171875,0.38744494318962097,0.4936513900756836
547.JPG,38.95794677734375,5.861024124648059,45.81428909301758,0.16924118995666504,0.3066478967666626
548.JPG,24.85028076171875,3.511562659418007,42.54680252075195,0.40654921531677246,0.5484861135482788
549.JPG,26.13568115234375,2.8823128011561354,38.811256408691406,0.4143788516521454,0.5530895590782166
550.JPG,50.96441650390625,5.766917790928229,60.12017822265625,0.19976568222045898,0.25939396023750305
551.JPG,14.95794677734375,2.8706732560086627,19.707611083984375,0.3851976990699768,0.47323229908943176
552.JPG,11.32244873046875,3.501337746118248,20.11907958984375,0.3767850697040558,0.4560016989707947
553.JPG,11.52337646484375,3.047010235322743,33.12212371826172,0.4164503216743469,0.574990451335907
554.JPG,20.09808349609375,3.1790813633494244,36.05042266845703,0.3879930377006531,0.556820273399353
555.JPG,21.54193115234375,2.9616919668022894,37.41178512573242,0.5615954995155334,0.5826549530029297
556.JPG,45.79583740234375,6.365098054204584,45.43045425415039,0.33054834604263306,0.4118485450744629
557.JPG,49.61663818359375,7.371751279685193,42.35576629638672,0.36758700013160706,0.48957911133766174
558.JPG,31.95672607421875,5.020236328040887,55.45337677001953,0.20498260855674744,0.3164309561252594
559.JPG,13.36712646484375,2.0677987277600494,29.41485595703125,0.41201671957969666,0.4955190420150757
560.JPG,10.88201904296875,2.042192210969665,32.5206413269043,0.34594714641571045,0.5089545249938965
561.JPG,21.60955810546875,3.6676479375361106,35.07423782348633,0.18093056976795197,0.34563663601875305
562.JPG,24.22747802734375,2.4727260985808797,24.49836540222168,0.2686380445957184,0.4054489731788635
563.JPG,19.74456787109375,2.63623871757847,37.97806167602539,0.27430033683776855,0.437602162361145
564.JPG,34.63348388671875,3.481179411443562,26.736074447631836,0.12936794757843018,0.333770215511322
565.JPG,22.61297607421875,5.13675587850653,41.16019058227539,0.11985798925161362,0.34237682819366455
566.JPG,38.61224365234375,3.099973072705589,42.61094665527344,0.48950088024139404,0.5662490725517273
567.JPG,31.53289794921875,4.3675096417548716,46.96997833251953,0.4299957752227783,0.541377604007721
568.JPG,9.10833740234375,2.182660345095436,37.649810791015625,0.3515705466270447,0.4321126341819763
569.JPG,19.27984619140625,3.1165689725621912,31.695171356201172,0.4413614571094513,0.48968610167503357
570.JPG,48.23565673828125,4.641662474957573,43.84803009033203,0.20675143599510193,0.31580644845962524
571.JPG,18.83221435546875,2.712398732831025,25.142282485961914,0.32471784949302673,0.5094214677810669
572.JPG,43.88470458984375,5.277341099519083,54.526512145996094,0.19174522161483765,0.2887423634529114
573.JPG,34.83197021484375,2.8380323363259263,39.188472747802734,0.224965438246727,0.36774760484695435
574.JPG,23.46942138671875,3.1197249414247747,46.04480743408203,0.2940669357776642,0.4832690358161926
575.JPG,21.69232177734375,3.083532041500463,31.218162536621094,0.4426916241645813,0.49541378021240234
576.JPG,8.07196044921875,3.3979207283502486,24.30171012878418,0.40111613273620605,0.5527907609939575
577.JPG,23.02984619140625,4.279243845886198,43.23813247680664,0.4165786802768707,0.5044347047805786
578.JPG,31.31170654296875,4.941865878681161,49.45012664794922,0.42844951152801514,0.5078821182250977
579.JPG,18.61273193359375,3.810256450384935,46.49933624267578,0.2964819371700287,0.3354552686214447
580.JPG,13.10638427734375,2.165362137441529,21.431625366210938,0.3691679537296295,0.42297449707984924
581.JPG,29.82635498046875,3.322501777435731,34.609466552734375,0.25069987773895264,0.43860429525375366
582.JPG,12.15374755859375,2.215049540750508,27.855175018310547,0.3998074233531952,0.5268949866294861
583.JPG,20.21649169921875,2.8108591745579874,19.2492618560791,0.3705844581127167,0.4967751204967499
584.JPG,11.66693115234375,2.9186015311152507,30.88475227355957,0.5236822366714478,0.5689701437950134
585.JPG,14.82708740234375,3.4237465599983437,11.087420463562012,0.3776758909225464,0.4536786675453186
586.JPG,31.13909912109375,4.586929918631276,25.114900588989258,0.3017200827598572,0.4284975230693817
587.JPG,10.81317138671875,2.2978786017435504,18.74517250061035,0.37348780035972595,0.539457380771637
588.JPG,30.59075927734375,4.089115363569957,48.84956359863281,0.3186088800430298,0.48112502694129944
589.JPG,6.10614013671875,2.97266084455295,25.419462203979492,0.4591503441333771,0.576903760433197
590.JPG,8.00640869140625,2.8579666860717583,14.257155418395996,0.45833203196525574,0.5249718427658081
591.JPG,19.17889404296875,3.172768623002561,17.530738830566406,0.42849820852279663,0.5849735736846924
592.JPG,18.02716064453125,3.7951176142836385,38.90583038330078,0.45849013328552246,0.6373379230499268
593.JPG,18.94305419921875,3.7047130350313684,35.28249740600586,0.3759964108467102,0.4730414152145386
594.JPG,13.61370849609375,2.5308149483423503,33.103309631347656,0.4162273406982422,0.5318772196769714
595.JPG,34.92999267578125,4.827832645631985,49.39142990112305,0.1697489321231842,0.32122206687927246
596.JPG,28.52471923828125,4.3952979354002855,36.986507415771484,0.26098787784576416,0.3765651285648346
597.JPG,43.37347412109375,4.606055893817654,48.55436706542969,0.3429223597049713,0.5030419230461121
598.JPG,69.17156982421875,5.938232577818779,47.53807830810547,0.2933000326156616,0.3393886089324951
599.JPG,43.46148681640625,5.411331745010312,49.28769302368164,0.3221626281738281,0.4253590703010559
600.JPG,42.38494873046875,6.019945207830559,51.15167999267578,0.2009846270084381,0.32509520649909973
601.JPG,31.59539794921875,3.7259499906228712,38.679237365722656,0.28693509101867676,0.4180451035499573
602.JPG,51.00897216796875,5.261459734500247,66.9964828491211,0.2206038236618042,0.3468233644962311
603.JPG,59.77325439453125,7.47217384111452,55.93794631958008,0.29556939005851746,0.3603593111038208
604.JPG,13.22186279296875,2.6360384290665517,38.63068389892578,0.37737295031547546,0.49978765845298767
605.JPG,23.41680908203125,3.736032039884153,50.48836898803711,0.224808469414711,0.36119696497917175
606.JPG,35.72894287109375,4.4940433361912415,58.125579833984375,0.19553408026695251,0.3285389542579651
607.JPG,33.73297119140625,4.556114116283489,56.205570220947266,0.26349425315856934,0.4523531198501587
608.JPG,17.51947021484375,3.4554067663647663,35.115821838378906,0.38996365666389465,0.4830651879310608
609.JPG,35.27911376953125,3.6565169026650572,16.762941360473633,0.4518829584121704,0.5656353235244751
610.JPG,23.27191162109375,3.546783585244416,25.888675689697266,0.3352404236793518,0.4629698395729065
611.JPG,41.27508544921875,5.9429830105297805,37.011817932128906,0.3411516547203064,0.38250425457954407
612.JPG,19.71014404296875,3.2124440447676137,19.757381439208984,0.3996882736682892,0.5064078569412231
613.JPG,43.62200927734375,5.064806501772264,53.15836715698242,0.20524857938289642,0.37485480308532715
614.JPG,36.29656982421875,5.320531452893651,42.54507827758789,0.2717731297016144,0.3891896605491638
615.JPG,34.39398193359375,5.486791610432872,51.97883987426758,0.15742948651313782,0.2805739641189575
616.JPG,9.57000732421875,3.653282786764786,16.994098663330078,0.5751486420631409,0.6604579091072083
617.JPG,15.01922607421875,3.9493876856262915,16.935991287231445,0.4119512140750885,0.5676327347755432
618.JPG,22.91949462890625,3.790464511231714,37.67042922973633,0.436061829328537,0.5449530482292175
619.JPG,37.09515380859375,4.626790304821575,45.00069808959961,0.29501405358314514,0.4107116460800171
620.JPG,18.15643310546875,3.721542234605269,20.768157958984375,0.2437676340341568,0.4036259353160858
621.JPG,10.33526611328125,3.0910547620139983,30.78313446044922,0.3849957287311554,0.5515037178993225
622.JPG,11.25823974609375,2.6062636450249377,16.037921905517578,0.42042315006256104,0.5474538803100586
623.JPG,27.25054931640625,3.5983638789558725,28.428781509399414,0.2225484848022461,0.31653502583503723
624.JPG,-0.54449462890625,2.4138406174794453,24.585369110107422,0.4632229208946228,0.539323627948761
625.JPG,51.51580810546875,5.338888576708837,55.66340637207031,0.3547285795211792,0.4574075937271118
626.JPG,59.13128662109375,5.959379477564511,62.842105865478516,0.24472996592521667,0.41310012340545654
627.JPG,42.05047607421875,10.02937461903669,30.789724349975586,0.35421866178512573,0.45561468601226807
628.JPG,33.32904052734375,3.8345494684863657,38.36508560180664,0.20680531859397888,0.3077770471572876
629.JPG,9.43963623046875,2.9449157611213552,22.091989517211914,0.3083774447441101,0.4464757442474365
630.JPG,55.55401611328125,5.30872330594661,41.544769287109375,0.40882408618927,0.46415382623672485
631.JPG,17.57098388671875,3.0644630709792615,36.8311653137207,0.4588223993778229,0.5546597838401794
632.JPG,46.41864013671875,6.007093169886838,49.32609939575195,0.22928570210933685,0.3076123595237732
633.JPG,26.42742919921875,3.3028913867742156,40.887428283691406,0.24501267075538635,0.38566017150878906
634.JPG,65.16644287109375,9.828142625254076,69.6427993774414,0.261225163936615,0.29390573501586914
635.JPG,52.26702880859375,7.337964913800001,57.48683166503906,0.40024277567863464,0.46877992153167725
636.JPG,28.81317138671875,4.045677714243213,47.009639739990234,0.3136163055896759,0.4335951805114746
637.JPG,27.78619384765625,4.261103922857567,38.4940299987793,0.23035885393619537,0.32932478189468384
638.JPG,35.48577880859375,5.581647886089234,38.020565032958984,0.2761553227901459,0.36499473452568054
639.JPG,25.48797607421875,4.264469722453034,14.795845985412598,0.25111138820648193,0.34804388880729675
640.JPG,40.32855224609375,4.331255435395013,15.804667472839355,0.20941764116287231,0.31276777386665344
641.JPG,35.83917236328125,3.634890428266197,30.330488204956055,0.26549214124679565,0.39097732305526733
642.JPG,23.49041748046875,3.988820732102001,38.80841827392578,0.23169930279254913,0.3935202658176422
643.JPG,16.11029052734375,2.348255043551019,31.202035903930664,0.5345866680145264,0.600641131401062
644.JPG,62.86883544921875,6.395618195777514,67.85047912597656,0.20222561061382294,0.3108081519603729
645.JPG,51.09002685546875,5.482556711983749,57.89223861694336,0.41043949127197266,0.5276749730110168
646.JPG,11.47357177734375,2.5370423088459813,23.486618041992188,0.39183276891708374,0.4696776568889618
647.JPG,7.45355224609375,2.7559823059844915,26.141578674316406,0.5067208409309387,0.6015298962593079
648.JPG,41.17535400390625,5.514671810727282,67.38909912109375,0.13435226678848267,0.25943735241889954
649.JPG,28.91351318359375,3.9992851259720803,51.733375549316406,0.21070019900798798,0.2896977663040161
650.JPG,43.94256591796875,4.864102525024893,61.02634048461914,0.36555805802345276,0.42346861958503723
651.JPG,42.14251708984375,5.821113286984728,62.018836975097656,0.17166706919670105,0.25176841020584106
652.JPG,41.87982177734375,5.59120161837806,57.0691032409668,0.07940111309289932,0.2257414609193802
653.JPG,45.66851806640625,5.41762153768838,59.0364875793457,0.09087324887514114,0.2200833410024643
654.JPG,40.20648193359375,4.225764276154675,48.16521072387695,0.429932564496994,0.42794859409332275
655.JPG,73.49078369140625,6.1023500560947355,41.348854064941406,0.23728056252002716,0.337843656539917
656.JPG,34.26446533203125,4.873022857109615,43.92124557495117,0.30447009205818176,0.3367764949798584
657.JPG,28.91290283203125,3.1079288463474124,48.818824768066406,0.3515458405017853,0.533100426197052
