image_name,ground_truth,predicted,method,confidence,time_ms,error
3706984010.jpg,2.09433962264151,2.035440400049751,hyperiqa,0.7982409596443176,36.911725997924805,0.05889922259175906
3856507445.jpg,3.14678899082569,3.120369535612884,hyperiqa,0.6983103156089783,42.02127456665039,0.026419455212805865
8702541866.jpg,3.55769230769231,3.703041791563219,hyperiqa,0.4529569745063782,41.22757911682129,0.14534948387090907
4167198294.jpg,2.48039215686275,2.456823954339687,hyperiqa,0.7997732162475586,42.29593276977539,0.023568202523063242
4794780770.jpg,3.25225225225225,3.2618049146693178,brisque,0.3232685625553131,53.850650787353516,0.009552662417067648
7196416584.jpg,3.0462962962963,3.0848917740825326,piqe,0.6765056848526001,26.252269744873047,0.038595477786232735
7066539033.jpg,3.62162162162162,3.495103693142687,hyperiqa,0.6418114304542542,40.3592586517334,0.12651792847893306
8859569385.jpg,3.77358490566038,3.8679255922521647,hyperiqa,0.7287715673446655,41.86820983886719,0.09434068659178463
1057328504.jpg,2.25714285714286,2.282769536808858,hyperiqa,0.8293285965919495,43.19024085998535,0.025626679665998076
697114350.jpg,2.88990825688073,2.9925815976727064,hyperiqa,0.7202198505401611,41.78285598754883,0.10267334079197621
4882358476.jpg,3.43119266055046,3.4020205745317744,hyperiqa,0.7595615386962891,39.392948150634766,0.029172086018685484
8176328950.jpg,3.46153846153846,3.2984613825045117,niqe,0.35858190059661865,54.183006286621094,0.1630770790339482
7179446780.jpg,3.44761904761905,3.4509313437741325,hyperiqa,0.9271020889282227,41.080474853515625,0.0033122961550824392
9510873691.jpg,3.44660194174757,3.494666358511494,hyperiqa,0.7143345475196838,41.0153865814209,0.04806441676392392
5858971250.jpg,3.51401869158878,3.6156500079703062,hyperiqa,0.9196944832801819,43.85256767272949,0.10163131638152612
6940429128.jpg,2.44554455445545,2.33211531325533,hyperiqa,0.49035030603408813,40.50087928771973,0.11342924120011988
7641363622.jpg,3.34259259259259,3.2943148069833534,niqe,0.3850371539592743,58.63022804260254,0.04827778560923646
5876691783.jpg,3.85576923076923,3.6891457219412596,hyperiqa,0.6459649205207825,42.498111724853516,0.1666235088279704
4985166775.jpg,3.28971962616822,3.2647194446496073,hyperiqa,0.6611124277114868,41.321516036987305,0.025000181518612496
3628605791.jpg,2.90265486725664,2.815323199692521,hyperiqa,0.7350155115127563,41.03589057922363,0.08733166756411892
486068453.jpg,2.61946902654867,2.6852438543778083,hyperiqa,0.7933018207550049,39.77537155151367,0.06577482782913835
9687869732.jpg,3.49090909090909,3.1025268146435385,hyperiqa,0.3387632668018341,40.581703186035156,0.38838227626555133
8707214366.jpg,3.91428571428571,3.847162947767002,hyperiqa,0.5525360107421875,40.22717475891113,0.06712276651870797
6891957010.jpg,3.57547169811321,3.569459905599002,maniqa,0.6686531901359558,553.3089637756348,0.006011792514208025
5875925963.jpg,3.0,3.0192669906910554,brisque,0.5608928203582764,46.71049118041992,0.01926699069105542
4448707293.jpg,3.86792452830189,3.8347932090535277,maniqa,0.6324619650840759,556.0817718505859,0.033131319248362434
6253604200.jpg,3.47706422018349,3.5454847313200193,hyperiqa,0.8713532090187073,38.675546646118164,0.06842051113652925
6052980564.jpg,3.61111111111111,3.585701953959533,maniqa,0.5686058402061462,552.952766418457,0.025409157151576878
4155484757.jpg,3.3921568627451,3.4779895676790344,hyperiqa,0.630614697933197,38.84100914001465,0.08583270493393425
5118376207.jpg,3.31067961165049,3.3820545750869098,hyperiqa,0.7701713442802429,38.69938850402832,0.07137496343641958
3465276119.jpg,3.49074074074074,3.5306106990052957,hyperiqa,0.705833375453949,38.477182388305664,0.03986995826455564
11529156723.jpg,3.6,3.5438839622020026,maniqa,0.5240600109100342,554.4846057891846,0.05611603779799745
5149825714.jpg,3.29090909090909,3.221426197737876,hyperiqa,0.7988400459289551,36.45586967468262,0.06948289317121414
3637251050.jpg,2.85185185185185,2.86193846085549,hyperiqa,0.8689499497413635,42.35219955444336,0.010086609003640223
9037387298.jpg,3.58715596330275,3.5259835523118563,hyperiqa,0.675405740737915,40.82775115966797,0.061172410990893766
5248435224.jpg,3.10280373831776,3.0905450105048042,maniqa,0.6163437962532043,555.6085109710693,0.012258727812955783
8203914551.jpg,3.73831775700935,3.641237962940234,hyperiqa,0.8960704207420349,39.74723815917969,0.09707979406911615
62503983.jpg,2.41176470588235,2.5312489766944606,hyperiqa,0.6601114273071289,41.01300239562988,0.11948427081211044
5001805928.jpg,2.55445544554455,2.5644901347710793,maniqa,0.5326811075210571,555.8545589447021,0.01003468922652928
7238585598.jpg,3.42307692307692,3.4281511740612096,maniqa,0.5038238167762756,548.7382411956787,0.005074250984289819
224076897.jpg,3.33009708737864,3.318247813172147,niqe,0.4748707413673401,58.42876434326172,0.011849274206493288
5568534829.jpg,3.17525773195876,3.1743227567030683,maniqa,0.5833082795143127,555.5408000946045,0.0009349752556917501
8156608688.jpg,4.05555555555556,3.8670954765938683,hyperiqa,0.4130758047103882,36.68999671936035,0.18846007896169148
5645568177.jpg,3.02857142857143,2.949426444767682,hyperiqa,0.6083810329437256,43.99275779724121,0.07914498380374768
10737029565.jpg,3.32380952380952,3.1609302938138923,maniqa,0.35536274313926697,560.2841377258301,0.16287922999562765
1513796016.jpg,3.64761904761905,3.6582966734734264,hyperiqa,0.5626823306083679,40.59910774230957,0.01067762585437615
7801382324.jpg,3.20560747663551,3.1999409425595107,hyperiqa,0.5193045735359192,41.18156433105469,0.005666534075999152
6992326754.jpg,3.1530612244898,3.1780130304375813,maniqa,0.551647424697876,556.7798614501953,0.024951805947781125
10689722684.jpg,3.88888888888889,3.782442520524028,hyperiqa,0.7760301828384399,36.87334060668945,0.10644636836486221
5771711136.jpg,3.24271844660194,3.201963986222793,brisque,0.6217379570007324,52.64425277709961,0.040754460379146984
7854876374.jpg,3.10619469026549,3.1030550118009756,maniqa,0.7928586006164551,565.9475326538086,0.0031396784645143505
11219420725.jpg,3.65346534653465,3.5440944815446302,hyperiqa,0.5500176548957825,40.300607681274414,0.1093708649900198
6373766117.jpg,3.22222222222222,3.0684960625283937,hyperiqa,0.4015437662601471,43.40338706970215,0.15372615969382641
4509028861.jpg,2.97222222222222,3.0734381876865693,hyperiqa,0.6095131635665894,41.33868217468262,0.10121596546434919
4175024777.jpg,2.46464646464646,2.433819665087542,hyperiqa,0.8130653500556946,42.00553894042969,0.030826799558917983
2215032826.jpg,3.67619047619048,3.710432813328299,hyperiqa,0.619536817073822,43.84970664978027,0.03424233713781888
4773302631.jpg,3.24038461538462,3.16877299946211,niqe,0.5439055562019348,58.054208755493164,0.07161161592250975
8100783568.jpg,3.24299065420561,3.242764469181485,maniqa,0.5632743239402771,561.1629486083984,0.00022618502412496966
3157335389.jpg,2.43243243243243,2.3499999279121035,hyperiqa,0.4559498429298401,36.42892837524414,0.08243250452032624
5323234112.jpg,2.91,2.964998489530717,maniqa,0.7189027667045593,560.8279705047607,0.05499848953071673
6834902092.jpg,3.13815789473684,3.1508991723802224,brisque,0.3588961660861969,48.430442810058594,0.01274127764338262
6199370121.jpg,3.81132075471698,3.606189571042115,hyperiqa,0.5520505905151367,42.472124099731445,0.20513118367486483
4486733557.jpg,3.15841584158416,3.109078632701727,hyperiqa,0.8350810408592224,41.339874267578125,0.04933720888243309
6903329459.jpg,2.16814159292035,2.2444222148925386,maniqa,0.5270748138427734,558.2671165466309,0.07628062197218854
2953741163.jpg,2.6697247706422,2.6982942921609423,hyperiqa,0.7050908803939819,36.115407943725586,0.02856952151874248
5155188582.jpg,3.04081632653061,3.056194834605083,hyperiqa,0.8698288202285767,40.467262268066406,0.01537850807447283
3416752031.jpg,3.47222222222222,3.467910273933866,maniqa,0.5582006573677063,554.868221282959,0.004311948288354017
8551222492.jpg,3.88461538461538,3.804336072910025,hyperiqa,0.5959385633468628,40.21048545837402,0.0802793117053553
5097068931.jpg,3.90740740740741,3.943187667452267,maniqa,0.5733384490013123,556.0994148254395,0.03578026004485668
5062110567.jpg,2.82407407407407,2.8278509638515534,hyperiqa,0.83141028881073,35.17413139343262,0.003776889777483472
6995599343.jpg,3.4018691588785,3.545528398285222,hyperiqa,0.6840205788612366,41.640520095825195,0.14365923940672198
7956634196.jpg,2.86238532110092,2.8127674630996897,hyperiqa,0.7424544095993042,40.555477142333984,0.049617858001230086
364905354.jpg,3.8265306122449,3.7767416541379886,hyperiqa,0.6279048323631287,43.19286346435547,0.04978895810691153
8687168552.jpg,3.43137254901961,3.374500411766555,hyperiqa,0.5640703439712524,46.83113098144531,0.056872137253054955
5990072932.jpg,3.27272727272727,3.2702064707365297,brisque,0.35536283254623413,68.76611709594727,0.002520801990740118
6061284714.jpg,3.64423076923077,3.695170075814749,maniqa,0.4765430986881256,557.5864315032959,0.05093930658397916
6118735934.jpg,3.78181818181818,3.6511376531782345,maniqa,0.6509788632392883,549.4933128356934,0.1306805286399455
5305142351.jpg,3.64814814814815,3.5773432884161256,maniqa,0.7040122151374817,543.6460971832275,0.07080485973202455
1172858625.jpg,3.52293577981651,3.5023650439704896,hyperiqa,0.6646419763565063,40.38119316101074,0.020570735846020316
2093652366.jpg,2.65384615384615,2.650646207524054,hyperiqa,0.6526409387588501,39.28685188293457,0.003199946322096192
6163705024.jpg,3.79047619047619,3.8572714822835694,maniqa,0.5845561623573303,547.4390983581543,0.06679529180737953
5610005411.jpg,3.57009345794393,3.5780281467016084,hyperiqa,0.695308268070221,37.76383399963379,0.007934688757678554
4933863195.jpg,2.82075471698113,2.7818077730492456,maniqa,0.43923327326774597,549.3512153625488,0.03894694393188436
8347284037.jpg,3.20353982300885,3.221535389651098,piqe,0.5640559792518616,22.05348014831543,0.017995566642247773
10714662986.jpg,4.02654867256637,3.8122162796615084,maniqa,0.5504006743431091,550.961971282959,0.21433239290486128
8094310910.jpg,3.72380952380952,3.8088663543050196,hyperiqa,0.6891147494316101,36.98134422302246,0.08505683049549972
6264868738.jpg,2.63265306122449,2.5300753547360015,maniqa,0.5449802279472351,549.0643978118896,0.1025777064884883
8891882667.jpg,3.73529411764706,3.635216681741257,maniqa,0.7635501027107239,549.8042106628418,0.1000774359058032
8438943296.jpg,3.07619047619048,3.0879876538346753,piqe,0.6175102591514587,17.98868179321289,0.011797177644195411
3985027264.jpg,2.5047619047619,2.6099574623439583,hyperiqa,0.4662837088108063,40.73524475097656,0.10519555758205845
8116711629.jpg,3.84313725490196,3.7038654790895817,hyperiqa,0.8753770589828491,39.155006408691406,0.13927177581237826
8022493551.jpg,3.14150943396226,3.138656396990785,piqe,0.9017135500907898,22.53270149230957,0.002853036971475209
6144702078.jpg,2.97087378640777,3.080101278925122,hyperiqa,0.6577657461166382,43.66111755371094,0.10922749251735198
6841095.jpg,2.04901960784314,2.10746329599893,hyperiqa,0.9274535775184631,46.3106632232666,0.05844368815578971
2889734029.jpg,3.78703703703704,3.450208068101764,hyperiqa,0.4981408417224884,48.924922943115234,0.3368289689352757
5260460290.jpg,2.93333333333333,2.8710234062148814,hyperiqa,0.6276667714118958,47.64914512634277,0.06230992711844863
233025659.jpg,3.48571428571429,3.4912288595451777,hyperiqa,0.5035189390182495,47.11771011352539,0.0055145738308874925
6805903671.jpg,3.75925925925926,3.809283961220969,hyperiqa,0.5022802352905273,49.596548080444336,0.05002470196170883
10463545414.jpg,3.00917431192661,3.060186643796531,brisque,0.5311405062675476,72.8456974029541,0.051012331869920935
5212639990.jpg,3.29292929292929,3.314648075334661,hyperiqa,0.4709169864654541,51.75590515136719,0.021718782405371062
7352368166.jpg,3.61111111111111,3.627582837435916,hyperiqa,0.7538125514984131,45.24993896484375,0.016471726324806202
5010052937.jpg,3.85,3.7504190819121384,maniqa,0.7307594418525696,554.8238754272461,0.09958091808786174
7889791504.jpg,3.38235294117647,3.384814232926925,maniqa,0.3878755569458008,545.8416938781738,0.0024612917504547305
3490456545.jpg,2.4537037037037,2.179489406014075,hyperiqa,0.5860041975975037,39.9322509765625,0.27421429768962513
2633540206.jpg,3.65420560747664,3.6785505120956596,maniqa,0.5561594367027283,549.3395328521729,0.024344904619019836
8830329798.jpg,2.66666666666667,2.673590759481162,hyperiqa,0.6762463450431824,37.45150566101074,0.0069240928144918
5912584970.jpg,3.56190476190476,3.6653421277321554,hyperiqa,0.4697122573852539,39.1082763671875,0.10343736582739549
5505953336.jpg,1.74774774774775,2.1003443615424104,hyperiqa,0.9566020369529724,40.03548622131348,0.35259661379466034
3224700403.jpg,3.24545454545455,3.3309088108692246,hyperiqa,0.4746868908405304,44.15011405944824,0.0854542654146746
8108709244.jpg,3.70588235294118,3.5788629172140634,hyperiqa,0.6885397434234619,46.13232612609863,0.12701943572711683
8406491085.jpg,3.64150943396226,3.4929693316810764,hyperiqa,0.7143341898918152,47.52945899963379,0.14854010228118364
3156288845.jpg,3.30769230769231,3.1770482442769805,maniqa,0.39704737067222595,556.1995506286621,0.13064406341532964
7732609964.jpg,3.91666666666667,3.8599538220158602,hyperiqa,0.5265791416168213,40.44008255004883,0.056712844650809835
8060595540.jpg,3.38461538461538,3.5874411484493254,hyperiqa,0.41264912486076355,41.411399841308594,0.20282576383394524
3172797742.jpg,3.26785714285714,3.3357270282428915,hyperiqa,0.8167690634727478,41.87154769897461,0.06786988538575134
4246091470.jpg,2.68932038834951,2.9612303592699036,brisque,0.5538516640663147,65.19722938537598,0.2719099709203938
8523976721.jpg,3.42201834862385,3.4599681889738845,hyperiqa,0.8025703430175781,46.73051834106445,0.03794984035003468
9517941769.jpg,3.15740740740741,3.1738950386042584,hyperiqa,0.689078152179718,47.84035682678223,0.016487631196848263
4674436980.jpg,3.625,3.6582235257652185,hyperiqa,0.8404514193534851,47.20902442932129,0.033223525765218476
5387093344.jpg,3.21100917431193,3.526695966657855,hyperiqa,0.5543893575668335,46.820640563964844,0.3156867923459248
8381849363.jpg,3.63302752293578,3.6232442917003143,hyperiqa,0.748826265335083,48.9811897277832,0.00978323123546554
2239403255.jpg,3.75728155339806,3.843935124531555,maniqa,0.5867227911949158,559.861421585083,0.08665357113349481
5480778835.jpg,3.12962962962963,3.59712590501602,hyperiqa,0.47088339924812317,37.18686103820801,0.4674962753863898
4376625237.jpg,2.57281553398058,2.5326681897677954,maniqa,0.5342656970024109,553.3864498138428,0.04014734421278465
4688672987.jpg,3.24528301886792,3.2441711842983216,brisque,0.6044058203697205,48.90584945678711,0.0011118345695981802
4515954109.jpg,1.74766355140187,1.980352221368021,maniqa,0.5335807204246521,549.2238998413086,0.232688669966151
2949029930.jpg,2.33834586466165,2.3016311166896477,hyperiqa,0.8355993032455444,40.025949478149414,0.03671474797200247
10475658035.jpg,4.13761467889908,4.091771402141655,maniqa,0.4527599513530731,548.0473041534424,0.0458432767574255
3461062752.jpg,2.67592592592593,2.671819698303649,hyperiqa,0.6748356223106384,36.40151023864746,0.004106227622281189
9269195837.jpg,3.35135135135135,3.316896232781871,brisque,0.5171840786933899,51.03421211242676,0.034455118569479026
10205220286.jpg,2.10377358490566,2.1483482224157213,maniqa,0.6470617055892944,548.4523773193359,0.04457463751006152
6251795586.jpg,3.67619047619048,3.6231966348601183,hyperiqa,0.7522303462028503,40.764808654785156,0.05299384133036167
4157689684.jpg,2.73394495412844,2.546282740120702,maniqa,0.4817182421684265,557.2361946105957,0.18766221400773775
10164654253.jpg,2.97,2.9481709641031726,hyperiqa,0.598272442817688,37.36710548400879,0.02182903589682761
2308986836.jpg,3.4040404040404,3.3013427288714094,hyperiqa,0.3260428011417389,40.523529052734375,0.10269767516899053
3359889192.jpg,3.52,3.4213411008666363,hyperiqa,0.6603708863258362,41.665077209472656,0.09865889913336368
3187135828.jpg,2.53465346534653,2.727411231738854,maniqa,0.6822878122329712,561.9590282440186,0.19275776639232411
82824130.jpg,2.0952380952381,2.085265072325262,hyperiqa,0.8439751267433167,39.49451446533203,0.009973022912837859
6189434531.jpg,2.91489361702128,3.0404133273891407,hyperiqa,0.8380552530288696,41.077613830566406,0.1255197103678607
2126890271.jpg,2.67460317460317,2.796126581747621,maniqa,0.5487384796142578,554.1877746582031,0.12152340714445087
6059364561.jpg,3.66336633663366,3.6261338710809916,maniqa,0.6605368256568909,551.6026020050049,0.03723246555266835
6962529393.jpg,3.1747572815534,3.2132405017168777,maniqa,0.5453622341156006,553.1375408172607,0.038483220163477494
8090361774.jpg,2.2970297029703,2.990203476785607,niqe,0.7130324244499207,53.7259578704834,0.6931737738153072
5137221601.jpg,2.625,2.6238859215506913,maniqa,0.4284580647945404,556.6205978393555,0.0011140784493086642
8108582186.jpg,3.4,3.3369167581000077,niqe,0.44329991936683655,56.55813217163086,0.06308324189999226
9523882653.jpg,2.75757575757576,3.6172641340647553,hyperiqa,0.3221242129802704,42.197227478027344,0.8596883764889953
8816975901.jpg,3.26605504587156,3.241254483100169,brisque,0.6249949336051941,62.619686126708984,0.0248005627713912
9545794561.jpg,3.64754098360656,3.6797310530609453,maniqa,0.7103375792503357,556.492805480957,0.032190069454385295
3247694646.jpg,3.2,3.3235102526736027,hyperiqa,0.5199938416481018,36.93246841430664,0.1235102526736025
4571937568.jpg,3.01904761904762,3.0619955157664998,piqe,0.5528387427330017,24.584293365478516,0.042947896718879885
5590319772.jpg,2.53465346534653,2.541907151929622,hyperiqa,0.47325581312179565,40.94052314758301,0.0072536865830921116
9526789940.jpg,3.11818181818182,3.0571201250679474,maniqa,0.4308440685272217,554.940938949585,0.06106169311387255
1159028861.jpg,3.68807339449541,3.707162224132529,hyperiqa,0.861524760723114,39.463043212890625,0.019088829637118998
5802569891.jpg,2.99056603773585,2.774295461832353,maniqa,0.28310292959213257,561.2061023712158,0.21627057590349663
8044678667.jpg,3.82882882882883,3.8088455182911662,hyperiqa,0.6326046586036682,37.33539581298828,0.01998331053766389
8942422332.jpg,3.69,3.565812071790025,maniqa,0.6902971863746643,559.441328048706,0.12418792820997515
10642085843.jpg,3.83177570093458,3.695244467528004,hyperiqa,0.5315907597541809,39.69407081604004,0.13653123340657602
2570828036.jpg,3.58035714285714,3.5792220059634463,hyperiqa,0.5767993330955505,44.16227340698242,0.0011351368936938222
6130471976.jpg,1.83018867924528,1.7546472950842482,hyperiqa,0.9925187826156616,46.772003173828125,0.07554138416103173
7983035556.jpg,3.60194174757282,3.6938360416554237,hyperiqa,0.6233431696891785,47.342538833618164,0.09189429408260352
4539567531.jpg,2.83495145631068,2.817166119282156,maniqa,0.6724055409431458,553.9867877960205,0.01778533702852414
5646137718.jpg,2.70796460176991,2.7617914902289353,hyperiqa,0.8597997426986694,37.4302864074707,0.05382688845902539
8550575599.jpg,3.14150943396226,3.034383296316167,hyperiqa,0.43456611037254333,40.57431221008301,0.1071261376460928
6994871976.jpg,3.35643564356436,3.253872953041455,maniqa,0.6392589807510376,551.281213760376,0.1025626905229049
313424539.jpg,3.82407407407407,3.7275429489169585,hyperiqa,0.6077806353569031,40.228843688964844,0.09653112515711149
6297143428.jpg,3.84313725490196,3.8748023634625723,hyperiqa,0.6793400049209595,41.05401039123535,0.03166510856061233
5936667753.jpg,2.58715596330275,2.8381869566810183,hyperiqa,0.4267949163913727,41.05830192565918,0.2510309933782682
2129680216.jpg,3.92,3.7964478683888547,hyperiqa,0.9019778966903687,46.54574394226074,0.1235521316111452
8398319915.jpg,3.56363636363636,3.5848585910301516,hyperiqa,0.731838047504425,48.630714416503906,0.02122222739379165
4856036467.jpg,3.7029702970297,3.766250499503235,hyperiqa,0.8231275677680969,46.33188247680664,0.06328020247353505
6596306.jpg,2.50980392156863,2.681535819720984,hyperiqa,0.38518980145454407,47.631025314331055,0.17173189815235412
3094633355.jpg,3.13725490196078,3.081597925366995,hyperiqa,0.8293177485466003,47.815561294555664,0.05565697659378488
4126410943.jpg,2.48076923076923,2.624578181173757,maniqa,0.864953339099884,563.734769821167,0.14380895040452701
5594665184.jpg,3.42857142857143,3.4772724984788774,hyperiqa,0.7314408421516418,35.470008850097656,0.04870106990744727
176663631.jpg,3.48514851485149,3.4941698407345694,hyperiqa,0.5181378126144409,39.522647857666016,0.009021325883079356
1368120580.jpg,3.93636363636364,3.779289632640556,hyperiqa,0.7068594694137573,46.32425308227539,0.15707400372308422
3479727829.jpg,1.88073394495413,1.8923940718371772,hyperiqa,0.7048982381820679,46.68259620666504,0.011660126883047184
8893986467.jpg,3.58,3.5184794840886378,hyperiqa,0.6580461263656616,49.86143112182617,0.06152051591136232
10574233584.jpg,2.91089108910891,2.972599569073533,maniqa,0.5945484042167664,555.1373958587646,0.06170847996462303
5197338148.jpg,3.59375,3.651228831582791,hyperiqa,0.4701933264732361,37.24479675292969,0.05747883158279121
19300996.jpg,1.91346153846154,2.012647838158007,maniqa,0.8555617928504944,549.6566295623779,0.09918629969646675
443706084.jpg,3.2843137254902,3.341603153525539,niqe,0.4707903265953064,55.94515800476074,0.057289428035339096
6496266341.jpg,2.32692307692308,2.4419591209034195,hyperiqa,0.7524733543395996,41.05687141418457,0.11503604398033929
8209638994.jpg,3.47933884297521,3.534362954776627,hyperiqa,0.7074355483055115,41.40305519104004,0.055024111801416975
8878353214.jpg,3.336,3.4859176709501356,hyperiqa,0.6259225010871887,45.21441459655762,0.14991767095013575
3376669178.jpg,2.92233009708738,2.9009532221913994,niqe,0.4038276970386505,70.99699974060059,0.021376874895980613
9602489525.jpg,3.08490566037736,3.1036024867799745,brisque,0.727358341217041,67.43669509887695,0.018696826402614608
5132091056.jpg,2.47663551401869,2.5017916187902083,hyperiqa,0.855658769607544,46.7371940612793,0.025156104771518084
6229984844.jpg,3.1214953271028,3.148189048614432,piqe,0.8839402794837952,30.76648712158203,0.026693721511632074
11016485883.jpg,3.52336448598131,3.3928236910128526,hyperiqa,0.7212426662445068,43.92194747924805,0.13054079496845716
8560160557.jpg,3.12037037037037,3.0801059337792807,hyperiqa,0.3479919731616974,49.26490783691406,0.04026443659108914
6000772290.jpg,3.8952380952381,3.7252487707959,hyperiqa,0.4264472424983978,50.30393600463867,0.16998932444219994
3431105203.jpg,3.40740740740741,3.4519385655501797,hyperiqa,0.7420381903648376,46.75745964050293,0.044531158142769645
9720517445.jpg,3.42,3.4970299161254887,hyperiqa,0.6326035857200623,46.97370529174805,0.07702991612548882
6844145276.jpg,3.75700934579439,3.629281637544109,hyperiqa,0.5350348353385925,46.648263931274414,0.12772770825028124
5957529687.jpg,3.72072072072072,3.637142799579214,hyperiqa,0.7793397903442383,47.03927040100098,0.0835779211415062
8412287695.jpg,3.50980392156863,3.431458980529809,hyperiqa,0.5424894094467163,46.28443717956543,0.07834494103882106
1777841357.jpg,3.03883495145631,3.088175234293195,hyperiqa,0.41415104269981384,47.26552963256836,0.04934028283688496
2161809899.jpg,3.09433962264151,3.14189958988279,piqe,0.3741140067577362,29.79278564453125,0.04755996724128009
5831302222.jpg,2.63392857142857,2.712663716118894,hyperiqa,0.61147141456604,44.84248161315918,0.07873514469032417
9731493509.jpg,2.04761904761905,1.9743652477365692,maniqa,0.6959219574928284,561.8424415588379,0.07325379988248093
3628043.jpg,3.64220183486239,3.632019022220943,maniqa,0.7262526154518127,561.7945194244385,0.010182812641446937
8595112756.jpg,3.81372549019608,3.7384091518010676,hyperiqa,0.5772454738616943,36.695241928100586,0.0753163383950124
9669417942.jpg,3.42592592592593,3.3885427768049294,hyperiqa,0.6448206305503845,40.62390327453613,0.0373831491210006
4857542718.jpg,3.75,3.6525439387124763,hyperiqa,0.6182965040206909,41.37372970581055,0.09745606128752371
5657799294.jpg,2.31775700934579,2.4825668577797186,maniqa,0.5585650205612183,568.5815811157227,0.16480984843392843
4473061240.jpg,3.27619047619048,3.271926364087664,maniqa,0.6577330231666565,579.8566341400146,0.0042641121028159645
10745415703.jpg,3.48543689320388,3.516895282056637,hyperiqa,0.7898519039154053,37.070512771606445,0.03145838885275687
8284022272.jpg,3.58035714285714,3.587079621443002,hyperiqa,0.5689789652824402,42.19937324523926,0.006722478585861946
